popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;valence;music_genre
64.0;0.0106;0.74;-1.0;0.93;0.0156;C#;0.128;-5.662000000000001;Major;0.0798;150.085;0.254;Hip-Hop
33.0;0.111;0.37;342787.0;0.4029999999999999;0.00539;G;0.0727;-14.227;Major;0.0302;112.795;0.2;Blues
68.0;0.221;0.787;330643.0;0.472;0.000336;D;0.153;-12.824000000000002;Major;0.0832;120.059;0.8240000000000001;Blues
56.0;0.3829999999999999;0.728;188173.0;0.38;0.000279;D;0.364;-11.025;Major;0.0946;;0.5;Rock
35.0;0.000889;0.492;275307.0;0.885;0.0;D;0.311;-2.335;Minor;0.0592;127.035;0.42;Anime
52.0;0.00575;0.7290000000000001;-1.0;0.622;1.02e-05;E;0.129;-7.441;Minor;0.0324;120.001;0.423;Hip-Hop
24.0;0.46;0.407;188960.0;0.956;0.0258;C#;0.905;-10.947;Major;0.0446;;0.879;Blues
49.0;0.495;0.747;-1.0;0.6779999999999999;0.0;C;0.0992;-6.534;Minor;0.14;93.112;0.647;Rap
58.0;0.589;0.6759999999999999;172987.0;0.58;0.000145;F;0.218;-14.217;Major;0.0506;95.358;0.89;Country
34.0;0.062;0.643;198133.0;0.7290000000000001;0.494;A;0.0457;-10.172;Major;0.0461;130.308;0.846;Jazz
40.0;0.073;0.358;262463.0;0.831;0.0;E;0.758;-5.047;Major;0.462;;0.536;Country
42.0;0.127;0.61;176920.0;0.914;0.258;B;0.34;-4.158;Minor;0.0397;168.071;0.74;Alternative
55.0;0.0103;0.597;-1.0;0.6779999999999999;0.0;D;0.381;-5.742999999999999;Major;0.3;160.07399999999998;0.659;Rap
50.0;0.237;0.655;167759.0;0.625;0.895;F#;0.1159999999999999;-5.905;Major;0.0443;90.012;0.909;Jazz
36.0;0.0611;0.586;206893.0;0.7759999999999999;0.0577;G#;0.28;-9.59;Major;0.0525;80.04899999999999;0.7759999999999999;Blues
73.0;0.0811;0.631;192859.0;0.672;0.0;B;0.154;-4.583;Major;0.0347;119.948;0.282;Rap
49.0;0.0202;0.579;222853.0;0.5670000000000001;1e-06;A#;0.246;-6.287999999999999;Major;0.0314;136.06;0.215;Blues
67.0;0.652;0.578;162373.0;0.29;0.0;F;0.105;-12.501;Minor;0.0341;117.403;0.6659999999999999;Rock
68.0;0.0933;0.813;208027.0;0.4529999999999999;0.0;C#;0.14;-6.941;Major;0.3379999999999999;161.997;0.191;Rap
41.0;0.716;0.638;205320.0;0.524;1.28e-05;A;0.0969;-5.973;Major;0.0343;;0.488;Country
40.0;0.8140000000000001;0.833;113187.0;0.7170000000000001;0.0001189999999999;A#;0.0605;-7.912000000000001;Major;0.0356;115.146;0.964;Country
25.0;0.00476;0.449;-1.0;0.969;0.0;D;0.29;-1.046;Major;0.0917;91.02;0.465;Anime
27.0;0.994;0.261;-1.0;0.1989999999999999;0.8370000000000001;D;0.111;-20.211;Minor;0.0393;112.848;0.122;Classical
53.0;0.358;0.638;192120.0;0.616;0.0;G;0.0719;-7.033;Major;0.0376;;0.346;Country
14.0;0.7140000000000001;0.695;188333.0;0.494;0.0;C;0.19;-6.381;Minor;0.0297;123.844;0.198;Anime
56.0;0.3429999999999999;0.696;224893.0;0.493;0.00015;B;0.206;-7.57;Major;0.152;;0.146;Rap
46.0;0.165;0.8370000000000001;-1.0;0.623;1.01e-06;G;0.104;-10.113;Major;0.105;115.047;0.442;Alternative
51.0;0.00122;0.614;202853.0;0.884;0.0;C;0.077;-4.019;Major;0.0402;100.531;0.721;Country
49.0;0.976;0.52;185307.0;0.0503;1.22e-06;F;0.123;-14.661;Major;0.0433;105.371;0.296;Jazz
55.0;0.184;0.595;189427.0;0.657;0.0;G#;0.107;-5.635;Minor;0.469;83.19200000000001;0.474;Rap
57.0;0.172;0.433;194013.0;0.499;0.0;C#;0.346;-8.499;Minor;0.357;195.842;0.545;Rap
55.0;0.237;0.557;275800.0;0.752;2.19e-06;A;0.124;-8.169;Major;0.0566;74.108;0.687;Blues
55.0;0.931;0.3939999999999999;477760.0;0.23;0.497;D#;0.0662;-10.475;Major;0.0348;78.319;0.358;Jazz
29.0;0.00448;0.64;172800.0;0.999;0.11;F#;0.8220000000000001;0.0;Minor;0.151;99.986;0.173;Electronic
42.0;0.262;0.206;278807.0;0.315;0.0632;E;0.186;-9.576;Minor;0.0334;81.062;0.0584;Electronic
28.0;0.92;0.3429999999999999;156400.0;0.187;6.78e-06;C;0.136;-12.742;Major;0.0366;140.57;0.192;Blues
40.0;0.187;0.779;219840.0;0.72;2.32e-06;E;0.34;-7.562;Minor;0.36;93.908;0.6920000000000001;Jazz
55.0;0.0443;0.8420000000000001;267627.0;0.609;0.0;B;0.106;-5.867000000000001;Major;0.19;129.942;0.184;Rap
51.0;0.0559;0.664;224623.0;0.765;6.23e-05;F;0.108;-6.357;Minor;0.103;160.013;0.8109999999999999;Country
55.0;0.0393;0.575;194772.0;0.857;0.0;B;0.0919;-4.288;Major;0.0456;;0.888;Alternative
28.0;0.973;0.511;194387.0;0.0366;0.731;A#;0.0541;-28.84;Major;0.0396;116.703;0.336;Classical
36.0;0.825;0.494;217760.0;0.421;0.7490000000000001;D;0.119;-15.326;Major;0.0324;123.771;0.258;Jazz
36.0;0.00385;0.223;148107.0;0.935;0.0;E;0.505;-3.031;Minor;0.201;178.356;0.244;Anime
57.0;0.0839;0.575;193787.0;0.609;8.46e-05;F#;0.62;-8.037;Minor;0.19;93.774;0.392;Hip-Hop
36.0;0.0637;0.6729999999999999;181147.0;0.83;0.0;A;0.104;-4.488;Major;0.0356;120.981;0.841;Country
62.0;0.614;0.713;-1.0;0.728;1.35e-05;C#;0.1009999999999999;-6.655;Minor;0.141;179.958;0.777;Hip-Hop
56.0;0.0477;0.907;-1.0;0.66;0.0;G;0.196;-4.4030000000000005;Major;0.0956;103.318;0.552;Hip-Hop
37.0;0.00126;0.506;262400.0;0.984;2.79e-05;C#;0.0997;-2.504;Major;0.11;96.978;0.534;Anime
71.0;0.288;0.685;302413.0;0.584;0.0091799999999999;F;0.124;-10.616;Minor;0.0276;134.546;0.939;Rock
56.0;0.0003509999999999;0.519;226187.0;0.821;0.0;C#;0.361;-3.1710000000000003;Major;0.0738;140.971;0.284;Rap
35.0;0.991;0.188;151253.0;0.0756;0.91;D#;0.0928;-25.909;Major;0.0338;;0.211;Classical
50.0;0.000986;0.513;295320.0;0.969;0.0;B;0.303;-1.946;Minor;0.0991;131.996;0.715;Hip-Hop
35.0;0.0485;0.575;193933.0;0.861;1.05e-05;G;0.231;-3.492;Major;0.026;;0.632;Country
71.0;0.215;0.565;175440.0;0.645;0.0;C;0.184;-5.858;Minor;0.0563;100.064;0.483;Rap
40.0;0.000212;0.581;1059733.0;0.887;0.831;A#;0.207;-5.041;Minor;0.0855;110.019;0.122;Electronic
55.0;0.0658;0.514;253227.0;0.589;5.34e-05;D;0.0862;-8.249;Major;0.032;115.283;0.726;Rock
58.0;0.2339999999999999;0.69;-1.0;0.562;0.00648;C#;0.108;-7.707000000000001;Major;0.0254;106.995;0.146;Rock
41.0;0.516;0.467;175000.0;0.44;1.31e-06;G;0.0766;-10.0;Major;0.0433;140.54399999999998;0.335;Country
0.0;0.936;0.181;434133.0;0.168;0.000161;G#;0.19;-22.235;Major;0.0511;93.515;0.057;Classical
32.0;0.365;0.647;400641.0;0.7020000000000001;0.904;F#;0.0741;-8.799;Major;0.0584;103.294;0.5379999999999999;Electronic
58.0;0.0702;0.594;318333.0;0.262;0.0026899999999999;A#;0.256;-10.573;Major;0.0341;123.518;0.216;Country
67.0;0.248;0.84;-1.0;0.608;1.25e-06;F#;0.0874;-6.176;Major;0.0458;;0.727;Rock
33.0;0.242;0.581;326213.0;0.5670000000000001;0.000307;A;0.0696;-10.113;Major;0.0299;145.365;0.895;Blues
44.0;0.00108;0.397;207693.0;0.983;0.000816;B;0.2189999999999999;-4.45;Minor;0.0557;110.575;0.616;Alternative
44.0;0.204;0.532;257440.0;0.476;0.0;D;0.132;-9.707;Minor;0.0251;98.18;0.319;Blues
35.0;0.992;0.302;347827.0;0.0615;0.866;G#;0.325;-25.205;Minor;0.0377;117.424;0.0594;Classical
33.0;0.637;0.547;246680.0;0.3879999999999999;1.29e-06;E;0.157;-7.435;Major;0.0245;98.131;0.2239999999999999;Country
29.0;0.7390000000000001;0.711;420587.0;0.474;0.000321;C;0.96;-9.081;Major;0.0387;95.97;0.633;Blues
55.0;0.0048;0.593;275560.0;0.816;0.00121;G;0.0939;-6.461;Major;0.0421;115.029;0.3779999999999999;Alternative
19.0;0.8059999999999999;0.546;67000.0;0.416;0.000429;C#;0.1669999999999999;-7.175;Major;0.0342;123.325;0.213;Anime
2.0;0.856;0.7290000000000001;59556.0;0.0261;0.977;A#;0.113;-18.076;Major;0.192;75.209;0.1;Jazz
44.0;0.157;0.705;215163.0;0.477;0.0;E;0.307;-7.361000000000001;Minor;0.0598;;0.1969999999999999;Hip-Hop
60.0;0.415;0.665;351840.0;0.789;0.0;G;0.143;-3.505;Major;0.287;87.95;0.61;Hip-Hop
67.0;0.00458;0.933;262827.0;0.6659999999999999;0.0;G#;0.0908;-11.277;Major;0.308;128.466;0.635;Hip-Hop
50.0;0.979;0.184;437160.0;0.157;0.000423;A;0.1669999999999999;-17.417;Minor;0.044;170.643;0.0805;Classical
51.0;0.0026899999999999;0.617;261600.0;0.7290000000000001;0.131;D;0.109;-9.174;Major;0.0306;109.638;0.835;Blues
55.0;0.0106;0.283;211720.0;0.655;1.05e-06;A;0.0787;-5.954;Minor;0.0699;83.87799999999999;0.124;Rock
39.0;0.0206;0.5710000000000001;187200.0;0.996;0.3429999999999999;B;0.312;-1.408;Minor;0.1;150.017;0.486;Electronic
39.0;0.93;0.254;177375.0;0.0271;0.916;F;0.11;-24.623;Minor;0.0416;173.821;0.0743;Jazz
39.0;0.6890000000000001;0.628;-1.0;0.341;0.742;G#;0.1639999999999999;-15.703;Major;0.0391;152.543;0.62;Jazz
63.0;0.156;0.775;201813.0;0.69;0.0;G#;0.29;-4.8180000000000005;Minor;0.341;73.553;0.8240000000000001;Hip-Hop
64.0;0.00316;0.5710000000000001;221720.0;0.934;6.21e-06;D#;0.1969999999999999;-4.22;Minor;0.0531;;0.409;Rap
27.0;7.099999999999999e-05;0.63;97853.0;0.868;0.8170000000000001;C;0.0538;-6.263;Major;0.0387;124.936;0.542;Anime
34.0;0.324;0.472;276093.0;0.178;0.139;B;0.133;-13.836;Minor;0.0365;125.966;0.0802;Jazz
29.0;0.0312;0.604;216828.0;0.8140000000000001;5.37e-05;G;0.102;-4.102;Minor;0.088;72.528;0.215;Electronic
56.0;0.0283;0.8490000000000001;-1.0;0.536;0.45;A;0.0659;-5.596;Minor;0.0582;137.06799999999998;0.89;Hip-Hop
51.0;0.367;0.774;315886.0;0.529;0.225;A#;0.0923;-7.507999999999999;Minor;0.0682;128.195;0.156;Electronic
14.0;0.983;0.48;292928.0;0.0441;0.821;D;0.103;-27.963;Minor;0.0733;133.105;0.0643;Anime
21.0;0.00281;0.242;-1.0;0.816;0.0818;D;0.633;-7.213999999999999;Major;0.22;160.953;0.3979999999999999;Anime
54.0;0.253;0.795;172760.0;0.604;1.13e-05;F;0.6409999999999999;-6.124;Minor;0.331;92.517;0.71;Hip-Hop
68.0;0.0038;0.901;163955.0;0.65;0.0;D;0.111;-4.137;Major;0.0981;100.298;0.295;Rap
42.0;0.98;0.411;389773.0;0.0681;0.949;F#;0.0971;-17.935;Minor;0.0332;101.996;0.057;Jazz
35.0;0.00321;0.705;192000.0;0.975;0.000292;A#;0.268;0.2269999999999999;Minor;0.377;72.529;0.409;Electronic
43.0;0.974;0.289;543880.0;0.0851;0.391;C;0.114;-16.631;Minor;0.0366;96.364;0.0951;Classical
48.0;0.991;0.183;210533.0;0.0702;5.89e-05;A#;0.4589999999999999;-22.228;Major;0.0521;71.221;0.118;Classical
60.0;0.743;0.606;239733.0;0.66;0.0;A;0.396;-5.787999999999999;Major;0.258;83.74600000000001;0.317;Rap
65.0;0.0108;0.511;196027.0;0.622;4.51e-06;D;0.127;-5.727;Major;0.0242;99.934;0.425;Rock
20.0;0.203;0.606;302640.0;0.845;0.000295;A#;0.607;-5.593999999999999;Minor;0.0779;124.364;0.736;Blues
56.0;0.125;0.677;98131.0;0.797;0.0;C#;0.17;-4.926;Major;0.193;160.025;0.391;Hip-Hop
24.0;0.988;0.518;87000.0;0.00226;0.975;F;0.0692;-35.881;Minor;0.0925;102.303;0.275;Classical
33.0;0.000502;0.276;-1.0;0.977;0.0006389999999999;F#;0.362;-3.503;Minor;0.152;103.138;0.242;Jazz
80.0;0.181;0.596;283800.0;0.605;0.000331;G;0.0863;-12.145;Major;0.0255;97.798;0.8859999999999999;Blues
42.0;0.0446;0.63;242427.0;0.877;0.0;A;0.113;-4.106;Major;0.0321;112.051;0.758;Country
27.0;0.00406;0.746;244773.0;0.813;0.725;G;0.113;-6.7010000000000005;Major;0.0548;120.996;0.527;Electronic
57.0;0.00301;0.434;193920.0;0.952;1.6e-05;E;0.406;-3.177;Minor;0.18;184.048;0.296;Rock
69.0;0.0318;0.647;227693.0;0.857;0.0;D;0.0212;-5.381;Major;0.0397;95.996;0.7709999999999999;Rock
55.0;0.0263;0.55;214040.0;0.775;0.0;F;0.08;-6.18;Minor;0.051;77.52600000000001;0.664;Rap
59.0;0.0657;0.6609999999999999;149589.0;0.56;0.0;F#;0.102;-10.550999999999998;Major;0.213;;0.395;Hip-Hop
51.0;0.174;0.732;246462.0;0.497;0.0;C;0.127;-5.946000000000001;Major;0.0806;130.102;0.1159999999999999;Rap
78.0;0.364;0.615;234347.0;0.68;1.75e-06;F#;0.115;-4.582;Major;0.0286;149.99200000000002;0.7020000000000001;Rock
67.0;0.125;0.59;-1.0;0.672;1.04e-06;C#;0.147;-11.792;Major;0.412;206.247;0.688;Alternative
66.0;0.0114;0.7090000000000001;166000.0;0.7020000000000001;0.000323;D;0.387;-7.49;Major;0.0714;;0.613;Hip-Hop
47.0;0.00428;0.66;332627.0;0.5670000000000001;0.0137;E;0.11;-6.318;Minor;0.0289;107.754;0.182;Alternative
66.0;0.0107;0.573;230713.0;0.591;0.0;B;0.455;-6.715;Minor;0.331;86.721;0.2319999999999999;Hip-Hop
35.0;0.00431;0.742;195556.0;0.934;0.475;B;0.345;-5.3870000000000005;Minor;0.188;107.99;0.532;Electronic
46.0;0.376;0.8640000000000001;183577.0;0.528;0.7759999999999999;C;0.31;-8.645;Major;0.106;121.753;0.81;Jazz
61.0;0.647;0.336;447492.0;0.521;0.0;F#;0.7090000000000001;-7.182;Major;0.0353;134.82399999999998;0.139;Rock
48.0;0.0839;0.5770000000000001;211547.0;0.936;0.0;F;0.344;-4.178999999999999;Major;0.0915;153.985;0.5720000000000001;Alternative
29.0;0.986;0.295;114800.0;0.0246;0.914;A;0.072;-23.951;Minor;0.0399;81.488;0.1;Anime
0.0;0.878;0.457;146093.0;0.17;0.000365;B;0.0924;-15.696;Major;0.0457;139.407;0.636;Classical
40.0;0.3339999999999999;0.5329999999999999;162679.0;0.56;1.94e-05;A#;0.1119999999999999;-5.461;Minor;0.0462;77.554;0.139;Electronic
37.0;0.7979999999999999;0.728;220645.0;0.3229999999999999;0.401;C#;0.114;-14.1;Minor;0.156;93.024;0.6809999999999999;Jazz
35.0;0.494;0.733;143520.0;0.261;0.0412;D;0.0581;-14.56;Major;0.0496;;0.622;Blues
40.0;0.369;0.6659999999999999;344480.0;0.478;4.76e-06;F#;0.0704;-6.896;Minor;0.0275;98.298;0.647;Jazz
61.0;0.00251;0.529;231213.0;0.6859999999999999;0.0965;E;0.22;-5.869;Minor;0.0579;144.033;0.1159999999999999;Rock
54.0;0.123;0.66;245466.0;0.5660000000000001;0.795;C;0.122;-8.255;Major;0.0293;125.747;0.295;Rock
24.0;0.8809999999999999;0.0888;640493.0;0.0896;0.852;A;0.208;-19.232;Major;0.0396;77.497;0.0378;Classical
71.0;0.122;0.75;-1.0;0.387;0.0;C#;0.0993;-10.123;Minor;0.487;143.019;0.7390000000000001;Rap
39.0;0.276;0.223;231607.0;0.597;1.27e-05;G#;0.135;-6.722;Major;0.0693;84.819;0.346;Alternative
41.0;0.258;0.733;421093.0;0.374;0.775;A;0.0879;-10.322;Major;0.0519;136.498;0.502;Electronic
20.0;0.00611;0.7090000000000001;251040.0;0.727;0.0055299999999999;C#;0.236;-10.305;Minor;0.0427;102.026;0.95;Blues
57.0;0.36;0.6609999999999999;303667.0;0.746;0.0;G#;0.4539999999999999;-2.2230000000000003;Minor;0.25;83.939;0.6779999999999999;Hip-Hop
39.0;0.115;0.481;221868.0;0.898;0.0;D;0.256;-1.042;Major;0.0526;187.938;0.792;Anime
33.0;0.2339999999999999;0.841;190867.0;0.534;0.7759999999999999;G#;0.147;-7.882999999999999;Major;0.0344;93.609;0.659;Jazz
30.0;0.0318;0.769;201290.0;0.655;0.0189;A#;0.354;-3.942;Major;0.4479999999999999;154.984;0.6809999999999999;Electronic
71.0;0.087;0.605;226000.0;0.73;0.0026899999999999;E;0.187;-7.871;Major;0.0425;130.025;0.263;Rap
32.0;0.986;0.4039999999999999;254840.0;0.0691;0.000709;G;0.0736;-19.407;Major;0.0685;76.727;0.196;Classical
49.0;0.00208;0.421;216991.0;0.733;0.0;C;0.128;-5.259;Major;0.0338;171.81400000000002;0.4379999999999999;Alternative
50.0;0.266;0.746;267795.0;0.746;2.07e-06;A#;0.58;-6.17;Major;0.314;89.135;0.451;Rap
37.0;0.299;0.562;243067.0;0.662;9.72e-06;F#;0.0859;-7.846;Minor;0.11;173.389;0.492;Jazz
49.0;0.0095599999999999;0.527;243984.0;0.633;0.0;F#;0.624;-7.508999999999999;Major;0.17;91.129;0.301;Hip-Hop
57.0;0.715;0.268;-1.0;0.353;0.0;C;0.293;-9.447;Minor;0.0312;173.54;0.513;Jazz
58.0;0.11;0.86;325480.0;0.585;0.0104;B;0.118;-6.992999999999999;Major;0.0579;134.014;0.67;Rock
51.0;0.0181;0.669;-1.0;0.885;0.88;G;0.265;-7.08;Minor;0.0378;;0.636;Jazz
47.0;0.261;0.797;297173.0;0.627;7.16e-06;B;0.191;-5.815;Major;0.1939999999999999;88.04799999999999;0.67;Alternative
40.0;0.0524;0.721;194444.0;0.653;1.16e-05;F#;0.171;-9.174;Major;0.0297;117.094;0.887;Country
77.0;0.0921;0.72;229360.0;0.802;0.0;C#;0.6940000000000001;-5.797000000000001;Major;0.0582;124.043;0.723;Rap
65.0;0.104;0.7440000000000001;132000.0;0.385;2.43e-05;F#;0.124;-8.129;Minor;0.602;160.033;0.228;Hip-Hop
61.0;0.0349;0.797;-1.0;0.8959999999999999;0.0;F;0.635;-3.678;Major;0.0512;120.037;0.685;Rock
35.0;0.138;0.45;247227.0;0.695;0.0;E;0.134;-5.019;Major;0.0284;143.661;0.25;Country
58.0;0.633;0.643;191747.0;0.491;0.000109;A;0.104;-12.87;Minor;0.6409999999999999;173.14700000000002;0.431;Rap
2.0;0.87;0.725;195560.0;0.568;1.36e-06;F;0.145;-7.451;Minor;0.2239999999999999;111.758;0.8540000000000001;Jazz
53.0;0.149;0.682;252840.0;0.7659999999999999;3.38e-06;F#;0.144;-5.546;Major;0.0313;120.04;0.545;Alternative
34.0;0.0204;0.8490000000000001;-1.0;0.883;0.00889;D;0.1;-4.464;Major;0.171;115.028;0.611;Electronic
26.0;0.0123;0.767;263240.0;0.7859999999999999;0.946;C#;0.075;-6.79;Major;0.065;140.503;0.25;Electronic
53.0;0.00252;0.465;205587.0;0.701;0.0447;G;0.0683;-6.827999999999999;Minor;0.0337;144.931;0.38;Alternative
33.0;0.00173;0.502;300884.0;0.856;3.4e-06;E;0.375;-7.485;Minor;0.0997;91.36;0.432;Electronic
16.0;0.5820000000000001;0.613;60440.0;0.908;0.936;D#;0.331;-9.907;Minor;0.0403;125.041;0.845;Anime
13.0;0.316;0.241;138240.0;0.314;0.779;D;0.176;-7.102;Minor;0.0306;92.453;0.133;Anime
66.0;0.06;0.6729999999999999;207772.0;0.8420000000000001;0.0002569999999999;D#;0.184;-4.627;Major;0.0365;125.571;0.897;Country
51.0;0.996;0.418;93507.0;0.00869;0.962;G;0.105;-37.257;Major;0.0455;87.273;0.42;Classical
41.0;0.0386;0.609;171966.0;0.7120000000000001;0.0;G;0.106;-7.212999999999999;Major;0.0254;100.026;0.621;Country
36.0;0.221;0.53;287370.0;0.5820000000000001;0.0;D;0.258;-5.034;Major;0.0254;75.132;0.375;Country
37.0;0.0383;0.594;209877.0;0.735;0.0;E;0.13;-5.408;Major;0.0518;121.947;0.752;Country
57.0;0.114;0.934;243587.0;0.649;1.71e-06;G;0.0807;-6.465;Major;0.266;;0.685;Rap
24.0;0.0164;0.603;338213.0;0.743;0.0;F#;0.368;-4.867;Major;0.0533;87.01899999999999;0.431;Anime
61.0;0.047;0.534;203667.0;0.5820000000000001;0.0328;F;0.0883;-7.912000000000001;Major;0.0401;84.18299999999999;0.346;Alternative
58.0;0.13;0.746;236923.0;0.653;0.0;G;0.17;-4.691;Major;0.0574;155.947;0.607;Rap
66.0;0.187;0.718;212947.0;0.4579999999999999;3.43e-06;E;0.105;-10.024;Minor;0.1169999999999999;132.998;0.0514;Hip-Hop
40.0;0.541;0.561;-1.0;0.184;0.596;D#;0.0855;-23.368;Major;0.0492;76.148;0.8640000000000001;Jazz
13.0;0.913;0.5660000000000001;-1.0;0.381;0.0;C#;0.142;-4.445;Major;0.0279999999999999;87.82799999999999;0.18;Anime
37.0;0.979;0.574;89867.0;0.0562;0.855;F;0.289;-19.28;Major;0.0382;111.349;0.483;Classical
43.0;0.8220000000000001;0.1989999999999999;183560.0;0.331;0.000695;G#;0.0891;-9.265;Major;0.0303;;0.113;Alternative
33.0;0.52;0.589;213333.0;0.302;0.000762;G#;0.12;-15.470999999999998;Major;0.0553;145.465;0.884;Blues
45.0;0.0486;0.687;219493.0;0.769;6.62e-06;G;0.0722;-5.917999999999999;Major;0.0277;131.746;0.8390000000000001;Country
64.0;0.0234;0.5379999999999999;181049.0;0.953;0.00126;A;0.113;-5.611000000000001;Minor;0.0559999999999999;100.033;0.74;Rock
31.0;0.177;0.698;317973.0;0.741;0.352;G#;0.0622;-8.163;Major;0.1009999999999999;119.808;0.86;Jazz
71.0;0.0776;0.625;206472.0;0.45;0.000217;A;0.1169999999999999;-9.985;Major;0.0311;92.974;0.0362;Rap
26.0;0.0766;0.475;320480.0;0.563;0.0;B;0.152;-5.301;Major;0.0275;;0.3429999999999999;Anime
66.0;0.272;0.635;181319.0;0.601;0.0;D;0.1119999999999999;-9.837;Major;0.144;180.046;0.515;Hip-Hop
49.0;6.620000000000001e-05;0.413;175693.0;0.855;0.0;E;0.368;-4.681;Major;0.0497;160.107;0.48;Alternative
31.0;0.203;0.7040000000000001;280227.0;0.563;0.76;G;0.155;-9.501;Major;0.0428;151.406;0.636;Jazz
42.0;0.16;0.536;216747.0;0.6679999999999999;3.81e-05;C#;0.22;-5.239;Minor;0.0326;84.008;0.357;Country
73.0;0.00165;0.619;-1.0;0.67;0.0109;B;0.331;-10.319;Minor;0.0353;129.267;0.777;Rock
61.0;0.0333;0.718;161750.0;0.8059999999999999;1.88e-06;E;0.151;-6.114;Minor;0.1159999999999999;94.961;0.266;Rap
34.0;0.374;0.812;95049.0;0.319;0.8370000000000001;G;0.105;-14.927;Major;0.0397;100.973;0.407;Jazz
60.0;0.0097299999999999;0.885;199191.0;0.607;0.0;C#;0.325;-7.642;Minor;0.386;137.881;0.391;Hip-Hop
37.0;0.00606;0.514;243341.0;0.925;0.0;G;0.1009999999999999;-5.593;Major;0.0462;97.039;0.742;Anime
56.0;0.1;0.764;140293.0;0.33;0.506;D;0.139;-12.800999999999998;Minor;0.0427;119.978;0.0686;Hip-Hop
53.0;0.301;0.5670000000000001;78718.0;0.75;0.0;F;0.0706;-8.793;Major;0.877;73.425;0.647;Rap
60.0;0.176;0.784;-1.0;0.58;0.0;C;0.0979;-6.656000000000001;Major;0.1669999999999999;;0.3379999999999999;Hip-Hop
54.0;0.0114;0.504;198280.0;0.856;0.0;B;0.256;-5.024;Minor;0.286;101.866;0.335;Hip-Hop
50.0;0.0111;0.475;170547.0;0.88;0.0;B;0.161;-3.572;Major;0.0374;167.99599999999998;0.4029999999999999;Country
28.0;0.972;0.156;565920.0;0.00267;0.637;C;0.105;-26.768;Minor;0.0484;132.56799999999998;0.0318;Classical
41.0;0.984;0.488;196347.0;0.122;1.14e-05;F;0.11;-12.584;Major;0.0362;79.514;0.331;Blues
41.0;0.0606;0.485;183124.0;0.602;6.78e-06;G;0.0887;-7.351;Major;0.0394;103.054;0.569;Blues
69.0;0.715;0.455;248554.0;0.284;1.47e-06;G;0.0897;-10.774;Major;0.0322;133.936;0.133;Rock
74.0;0.0263;0.931;123481.0;0.422;0.0;G;0.102;-6.837999999999999;Major;0.168;139.974;0.102;Hip-Hop
48.0;0.0554;0.6970000000000001;-1.0;0.804;1.46e-06;F;0.123;-3.941;Major;0.0395;102.054;0.467;Country
26.0;0.4379999999999999;0.5710000000000001;308880.0;0.992;1.53e-06;D#;0.315;-2.845;Major;0.184;133.989;0.419;Anime
70.0;0.0007379999999999;0.777;226107.0;0.657;3.34e-06;C#;0.0932;-6.434;Major;0.237;189.992;0.245;Rap
52.0;0.000146;0.535;-1.0;0.71;0.000102;F#;0.107;-6.968999999999999;Major;0.0272;97.493;0.324;Rock
50.0;3.41e-05;0.5870000000000001;269240.0;0.805;0.386;G;0.17;-9.137;Major;0.036;102.402;0.7440000000000001;Electronic
27.0;0.1009999999999999;0.595;183431.0;0.922;0.00202;A;0.144;-5.1610000000000005;Major;0.0736;123.067;0.602;Blues
63.0;0.00779;0.8109999999999999;180080.0;0.526;0.0642;G#;0.13;-7.002999999999999;Major;0.161;149.954;0.248;Hip-Hop
52.0;0.0327;0.512;215307.0;0.883;2.46e-06;C;0.34;-3.137;Major;0.0453;155.97;0.527;Rock
39.0;0.541;0.73;317008.0;0.152;0.159;G;0.107;-11.686;Major;0.176;172.03;0.332;Electronic
31.0;0.00218;0.541;-1.0;0.904;2.94e-06;E;0.076;-3.631;Major;0.0631;148.02700000000002;0.737;Anime
60.0;0.00582;0.289;-1.0;0.841;0.00771;G#;0.267;-4.33;Major;0.146;183.17;0.3989999999999999;Rock
14.0;0.0398;0.332;218000.0;0.967;0.0;F;0.0753;-2.191;Minor;0.183;200.104;0.6940000000000001;Anime
28.0;0.3779999999999999;0.721;464560.0;0.57;2.8e-06;D;0.6779999999999999;-8.937000000000001;Major;0.0999;109.212;0.843;Blues
28.0;0.932;0.284;220667.0;0.0409;0.8140000000000001;A;0.1119999999999999;-24.079;Major;0.0695;81.428;0.332;Classical
50.0;0.0165;0.5539999999999999;-1.0;0.5770000000000001;2.9100000000000003e-05;G;0.0719;-8.62;Major;0.0282;140.27700000000002;0.479;Country
54.0;0.1119999999999999;0.225;452389.0;0.501;0.0;D#;0.0685;-8.296;Major;0.0341;143.912;0.111;Rock
65.0;0.0491;0.5770000000000001;197933.0;0.627;1.24e-06;C#;0.0766;-5.553;Minor;0.0533;;0.446;Alternative
49.0;0.266;0.795;180779.0;0.624;0.0;F#;0.091;-5.997000000000001;Minor;0.207;153.852;0.908;Hip-Hop
61.0;0.0456;0.449;279387.0;0.897;0.1689999999999999;A;0.134;-6.992999999999999;Major;0.0361;;0.84;Country
0.0;0.945;0.335;65547.0;0.0034;0.0;F;0.1159999999999999;-36.512;Minor;0.0438;139.748;0.206;Classical
68.0;0.00277;0.6629999999999999;172017.0;0.8420000000000001;0.000974;C#;0.123;-4.152;Major;0.1009999999999999;159.132;0.346;Hip-Hop
